# PIMCID: 582c099d-216e-45f5-b9fe-446cc2b0bc9c
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  7.37066966E+01  8.86425655E-01  1.05040167E+00  1.05054569E+00  1.93697135E+00  1.71697135E+00  4.43284841E-01  4.43212828E-01  5.25200833E-01  5.25272846E-01  9.68485674E-01  9.96207255E+01  1.93697135E+00  9.82311661E+01  4.71004520E+02  0.00000000E+00  9.24610597E+03  1.72737956E+00  1.51560325E-02
  1.04037596E+02  1.23411253E+00  9.75809965E-01  9.75872564E-01  2.20998510E+00  1.98998510E+00  6.17087567E-01  6.17056267E-01  4.87904983E-01  4.87936282E-01  1.10499255E+00  1.06182597E+02  2.20998510E+00  9.75357561E+01  4.46470178E+02  0.00000000E+00  9.95648960E+03  2.08297716E+00  6.19167663E-02
  7.88699820E+01  1.11549710E+00  8.73798153E-01  8.73856081E-01  1.98935318E+00  1.76935318E+00  5.57777513E-01  5.57748549E-01  4.36899077E-01  4.36928041E-01  9.94676590E-01  1.02407252E+02  1.98935318E+00  9.77729933E+01  4.28105058E+02  0.00000000E+00  9.56026199E+03  1.72438918E+00  4.13604472E-02
  5.66905703E+01  9.01807322E-01  8.70664667E-01  8.70659506E-01  1.77246683E+00  1.55246683E+00  4.50901081E-01  4.50903661E-01  4.35332333E-01  4.35329753E-01  8.86233414E-01  1.00718676E+02  1.77246683E+00  9.82003644E+01  4.05315552E+02  0.00000000E+00  9.44682393E+03  1.70137724E+00  3.95387406E-02
  7.14648441E+01  9.69385145E-01  9.48118349E-01  9.48134425E-01  1.91751957E+00  1.69751957E+00  4.84700611E-01  4.84692573E-01  4.74059174E-01  4.74067213E-01  9.58759785E-01  1.11658665E+02  1.91751957E+00  9.80652144E+01  4.02905319E+02  0.00000000E+00  1.05966955E+04  1.64946321E+00  2.27260937E-02
  8.75596226E+01  1.04080871E+00  1.10101034E+00  1.10103319E+00  2.14184190E+00  1.92184190E+00  5.20415782E-01  5.20404354E-01  5.50505169E-01  5.50516597E-01  1.07092095E+00  1.13846201E+02  2.14184190E+00  9.79223660E+01  5.71369044E+02  0.00000000E+00  1.05257932E+04  3.04065793E+00  1.38910740E-01
  6.20837349E+01  8.88309132E-01  9.32739380E-01  9.32725666E-01  1.82103480E+00  1.60103480E+00  4.44147709E-01  4.44154566E-01  4.66369690E-01  4.66362833E-01  9.10517399E-01  9.62738365E+01  1.82103480E+00  9.82273597E+01  5.24599125E+02  0.00000000E+00  8.75144086E+03  2.38648405E+00  9.87394933E-02
  1.51319272E+01  4.86785189E-01  8.66394135E-01  8.66322164E-01  1.35310735E+00  1.13310735E+00  2.43356609E-01  2.43392595E-01  4.33197068E-01  4.33161082E-01  6.76553676E-01  1.07975992E+02  1.35310735E+00  9.90304140E+01  1.38174930E+02  0.00000000E+00  1.07396470E+04  9.27516064E-01 -3.71967759E-02
  5.96676511E+01  9.27268437E-01  8.78611878E-01  8.78717572E-01  1.80598601E+00  1.58598601E+00  4.63687065E-01  4.63634218E-01  4.39305939E-01  4.39358786E-01  9.02993004E-01  1.14660299E+02  1.80598601E+00  9.81494642E+01  3.28298265E+02  0.00000000E+00  1.10066871E+04  2.39967309E+00  1.08159615E-01
  6.72740796E+01  8.24216388E-01  9.38601579E-01  9.38639617E-01  1.76285600E+00  1.54285600E+00  4.12127213E-01  4.12108194E-01  4.69300789E-01  4.69319808E-01  8.81428002E-01  9.13998692E+01  1.76285600E+00  9.83555559E+01  4.11251554E+02  0.00000000E+00  8.48667900E+03  2.67031092E+00  1.26235087E-01
