# ESTINF: dz = 1.980198E-01 NGRIDSEP = 101
#                   T = 0.30                                        T = 0.50                                        T = 0.75                                        T = 1.00                                        T = 1.00                                        T = 1.25                                        T = 1.50                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00 -7.62376200E+00  0.00000000E+00  0.00000000E+00
 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  0.00000000E+00  0.00000000E+00 -7.42574300E+00  1.74924699E-07  1.76335382E-07
 -7.22772300E+00  0.00000000E+00  0.00000000E+00 -7.22772300E+00  0.00000000E+00  0.00000000E+00 -7.22772300E+00  0.00000000E+00  0.00000000E+00 -7.22772300E+00  0.00000000E+00  0.00000000E+00 -7.22772300E+00  0.00000000E+00  0.00000000E+00 -7.22772300E+00  1.26250000E-08  1.27268145E-08 -7.22772300E+00  3.11822290E-07  3.14336986E-07
 -7.02970300E+00  0.00000000E+00  0.00000000E+00 -7.02970300E+00  0.00000000E+00  0.00000000E+00 -7.02970300E+00  0.00000000E+00  0.00000000E+00 -7.02970300E+00  0.00000000E+00  0.00000000E+00 -7.02970300E+00  0.00000000E+00  0.00000000E+00 -7.02970300E+00  6.94375000E-08  4.92974739E-08 -7.02970300E+00  3.11822288E-07  2.99145237E-07
 -6.83168300E+00  0.00000000E+00  0.00000000E+00 -6.83168300E+00  0.00000000E+00  0.00000000E+00 -6.83168300E+00  0.00000000E+00  0.00000000E+00 -6.83168300E+00  0.00000000E+00  0.00000000E+00 -6.83168300E+00  0.00000000E+00  0.00000000E+00 -6.83168300E+00  3.53500000E-07  2.57847715E-07 -6.83168300E+00  4.94352410E-07  3.40162538E-07
 -6.63366300E+00  0.00000000E+00  0.00000000E+00 -6.63366300E+00  0.00000000E+00  0.00000000E+00 -6.63366300E+00  0.00000000E+00  0.00000000E+00 -6.63366300E+00  0.00000000E+00  0.00000000E+00 -6.63366300E+00  0.00000000E+00  0.00000000E+00 -6.63366300E+00  6.31250000E-07  4.61580604E-07 -6.63366300E+00  1.44503012E-06  6.10454639E-07
 -6.43564400E+00  0.00000000E+00  0.00000000E+00 -6.43564400E+00  0.00000000E+00  0.00000000E+00 -6.43564400E+00  0.00000000E+00  0.00000000E+00 -6.43564400E+00  0.00000000E+00  0.00000000E+00 -6.43564400E+00  0.00000000E+00  0.00000000E+00 -6.43564400E+00  8.90062500E-07  5.65666124E-07 -6.43564400E+00  2.58584337E-06  1.06611662E-06
 -6.23762400E+00  0.00000000E+00  0.00000000E+00 -6.23762400E+00  0.00000000E+00  0.00000000E+00 -6.23762400E+00  0.00000000E+00  0.00000000E+00 -6.23762400E+00  0.00000000E+00  0.00000000E+00 -6.23762400E+00  0.00000000E+00  0.00000000E+00 -6.23762400E+00  8.33250000E-07  4.70229614E-07 -6.23762400E+00  2.45655120E-06  7.11279038E-07
 -6.03960400E+00  0.00000000E+00  0.00000000E+00 -6.03960400E+00  0.00000000E+00  0.00000000E+00 -6.03960400E+00  0.00000000E+00  0.00000000E+00 -6.03960400E+00  0.00000000E+00  0.00000000E+00 -6.03960400E+00  0.00000000E+00  0.00000000E+00 -6.03960400E+00  5.11312500E-07  2.95267599E-07 -6.03960400E+00  6.27447289E-06  1.51891271E-06
 -5.84158400E+00  0.00000000E+00  0.00000000E+00 -5.84158400E+00  0.00000000E+00  0.00000000E+00 -5.84158400E+00  0.00000000E+00  0.00000000E+00 -5.84158400E+00  6.67267267E-07  6.77439024E-07 -5.84158400E+00  2.52500000E-07  1.95274949E-07 -5.84158400E+00  1.62862500E-06  6.67363018E-07 -5.84158400E+00  1.47925452E-05  2.31728819E-06
 -5.64356400E+00  0.00000000E+00  0.00000000E+00 -5.64356400E+00  0.00000000E+00  0.00000000E+00 -5.64356400E+00  1.51651652E-08  1.52874649E-08 -5.64356400E+00  1.42552553E-06  1.44725610E-06 -5.64356400E+00  4.79750000E-07  2.33465059E-07 -5.64356400E+00  4.58287500E-06  1.23166072E-06 -5.64356400E+00  2.67939006E-05  3.13572338E-06
 -5.44554500E+00  0.00000000E+00  0.00000000E+00 -5.44554500E+00  0.00000000E+00  0.00000000E+00 -5.44554500E+00  1.89564564E-08  1.91093311E-08 -5.44554500E+00  2.42642643E-06  1.81296742E-06 -5.44554500E+00  1.53520000E-06  6.15885985E-07 -5.44554500E+00  1.02893750E-05  1.71346367E-06 -5.44554500E+00  5.37475151E-05  4.14164793E-06
 -5.24752500E+00  0.00000000E+00  0.00000000E+00 -5.24752500E+00  0.00000000E+00  0.00000000E+00 -5.24752500E+00  6.82432432E-08  6.87935920E-08 -5.24752500E+00  3.82162162E-06  1.93735882E-06 -5.24752500E+00  3.09565000E-06  8.38810389E-07 -5.24752500E+00  2.21379375E-05  2.34443261E-06 -5.24752500E+00  1.00809864E-04  5.67236988E-06
 -5.04950500E+00  0.00000000E+00  0.00000000E+00 -5.04950500E+00  0.00000000E+00  0.00000000E+00 -5.04950500E+00  1.63025526E-07  1.00502365E-07 -5.04950500E+00  1.04033033E-05  4.32664881E-06 -5.04950500E+00  7.30230000E-06  1.24773362E-06 -5.04950500E+00  4.97425000E-05  3.64358420E-06 -5.04950500E+00  1.87808283E-04  7.52984624E-06
 -4.85148500E+00  0.00000000E+00  0.00000000E+00 -4.85148500E+00  4.54500000E-08  4.58165323E-08 -4.85148500E+00  1.01606607E-06  4.14050422E-07 -4.85148500E+00  1.76825826E-05  6.03955126E-06 -4.85148500E+00  1.91748500E-05  2.10463674E-06 -4.85148500E+00  1.02180437E-04  5.62278968E-06 -4.85148500E+00  3.50495858E-04  1.04384326E-05
 -4.65346500E+00  0.00000000E+00  0.00000000E+00 -4.65346500E+00  1.91900000E-07  1.73946531E-07 -4.65346500E+00  3.46144895E-06  7.84836868E-07 -4.65346500E+00  3.21501502E-05  7.65649086E-06 -4.65346500E+00  4.17130000E-05  3.47522152E-06 -4.65346500E+00  1.99765375E-04  7.73136047E-06 -4.65346500E+00  6.28922741E-04  1.40281138E-05
 -4.45544600E+00  2.12184874E-08  2.13896042E-08 -4.45544600E+00  3.43400000E-07  2.26257237E-07 -4.45544600E+00  9.20904655E-06  1.18750673E-06 -4.45544600E+00  8.09819820E-05  1.06432096E-05 -4.45544600E+00  8.61984500E-05  4.52839913E-06 -4.45544600E+00  3.81748437E-04  1.09216808E-05 -4.45544600E+00  1.10105971E-03  1.95932254E-05
