# PIMCID: b03fd09b-42b8-465f-b3e0-74baef3b6704
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  7.53122984E+01  6.14260444E-01  8.02619593E-01  8.02629048E-01  1.41688949E+00  1.19688949E+00  3.07134950E-01  3.07130222E-01  4.01309796E-01  4.01314524E-01  7.08444746E-01  1.52673983E+02  1.88918599E+00  1.31567297E+02  6.14695970E+02  0.00000000E+00  1.94879560E+04  1.50241679E+00  2.98472685E-02
  1.60276243E+02  1.02555056E+00  7.62807107E-01  7.62884479E-01  1.78843504E+00  1.56843504E+00  5.12813966E-01  5.12775280E-01  3.81403553E-01  3.81442240E-01  8.94217520E-01  1.31474821E+02  2.38458005E+00  1.30470522E+02  6.69200126E+02  0.00000000E+00  1.64741238E+04  2.63680084E+00  1.49247361E-01
  8.94535129E+01  5.06181272E-01  8.30843787E-01  8.30959890E-01  1.33714116E+00  1.11714116E+00  2.53148687E-01  2.53090636E-01  4.15421893E-01  4.15479945E-01  6.68570581E-01  1.27639621E+02  1.78285488E+00  1.31855551E+02  4.07425750E+02  0.00000000E+00  1.64813545E+04  4.71596027E-01 -7.74844363E-02
  1.24959310E+02  7.79096512E-01  7.97269089E-01  7.97316151E-01  1.57641266E+00  1.35641266E+00  3.89571787E-01  3.89548256E-01  3.98634545E-01  3.98658075E-01  7.88206332E-01  1.31609832E+02  2.10188355E+00  1.31127729E+02  4.93866772E+02  0.00000000E+00  1.68356383E+04  1.40916786E+00  2.13193096E-02
  1.14078372E+02  7.60386781E-01  7.41181054E-01  7.41137594E-01  1.50152438E+00  1.28152438E+00  3.80171660E-01  3.80193390E-01  3.70590527E-01  3.70568797E-01  7.50762188E-01  1.23785171E+02  2.00203250E+00  1.31177606E+02  5.77439616E+02  0.00000000E+00  1.55636679E+04  1.24665788E+00  1.34950989E-02
  1.10392703E+02  8.64736169E-01  7.14756780E-01  7.14782074E-01  1.57951824E+00  1.35951824E+00  4.32380731E-01  4.32368085E-01  3.57378390E-01  3.57391037E-01  7.89759122E-01  1.37205934E+02  2.10602432E+00  1.30899358E+02  4.93481403E+02  0.00000000E+00  1.75339093E+04  1.90741066E+00  8.35237068E-02
  1.76902184E+02  1.09390867E+00  8.08865140E-01  8.08764128E-01  1.90267279E+00  1.68267279E+00  5.46903827E-01  5.46954333E-01  4.04432570E-01  4.04382064E-01  9.51336397E-01  1.39059829E+02  2.53689706E+00  1.30288188E+02  8.99308114E+02  0.00000000E+00  1.70218581E+04  2.35944313E+00  1.14629640E-01
  1.12379379E+02  7.71602110E-01  7.40932811E-01  7.40940969E-01  1.51254308E+00  1.29254308E+00  3.85805134E-01  3.85801055E-01  3.70466405E-01  3.70470484E-01  7.56271539E-01  1.24604800E+02  2.01672410E+00  1.31147717E+02  6.14174660E+02  0.00000000E+00  1.56020824E+04  1.78975011E+00  6.78338161E-02
  1.42300487E+02  9.90583045E-01  7.36054399E-01  7.36099152E-01  1.72668220E+00  1.50668220E+00  4.95313899E-01  4.95291523E-01  3.68027200E-01  3.68049576E-01  8.63341099E-01  1.37076416E+02  2.30224293E+00  1.30563772E+02  6.02389264E+02  0.00000000E+00  1.73696509E+04  1.89583557E+00  7.91686347E-02
  1.22050848E+01  9.58723492E-02  7.99831902E-01  7.99799726E-01  8.95672075E-01  6.75672075E-01  4.79200866E-02  4.79361746E-02  3.99915951E-01  3.99899863E-01  4.47836038E-01  1.28875302E+02  1.19422943E+00  1.32949678E+02  2.04206608E+02  0.00000000E+00  1.70488170E+04  5.02232898E-01 -6.97467225E-02
  4.67764498E+01  4.48869860E-01  7.23046326E-01  7.22982805E-01  1.17185267E+00  9.51852665E-01  2.24403169E-01  2.24434930E-01  3.61523163E-01  3.61491402E-01  5.85926333E-01  1.36007141E+02  1.56247022E+00  1.32008333E+02  4.31648416E+02  0.00000000E+00  1.75081399E+04  5.38386001E-01 -5.46088689E-02
  1.23718010E+02  8.69074714E-01  7.41388373E-01  7.41286629E-01  1.61036134E+00  1.39036134E+00  4.34486485E-01  4.34537357E-01  3.70694187E-01  3.70643314E-01  8.05180671E-01  1.42669214E+02  2.14714846E+00  1.30887754E+02  5.83354140E+02  0.00000000E+00  1.81288014E+04  2.59191543E+00  1.47998499E-01
  4.66861374E+01  5.18477659E-01  6.57631317E-01  6.57551709E-01  1.17602937E+00  9.56029367E-01  2.59199025E-01  2.59238829E-01  3.28815659E-01  3.28775854E-01  5.88014684E-01  1.27670265E+02  1.56803916E+00  1.31822702E+02  3.06271362E+02  0.00000000E+00  1.66176973E+04 -2.67154041E-01 -1.25348204E-01
  4.44823989E+01  4.68550797E-01  6.79168975E-01  6.79123619E-01  1.14767442E+00  9.27674416E-01  2.34252720E-01  2.34275398E-01  3.39584487E-01  3.39561810E-01  5.73837208E-01  1.22321128E+02  1.53023255E+00  1.31955844E+02  4.36274895E+02  0.00000000E+00  1.56666988E+04  1.68172329E+00  6.63037404E-02
  5.03867122E+01  4.71378737E-01  6.91029174E-01  6.91053588E-01  1.16243233E+00  9.42432325E-01  2.35701576E-01  2.35689369E-01  3.45514587E-01  3.45526794E-01  5.81216163E-01  1.43646852E+02  1.54990977E+00  1.31948327E+02  4.89728157E+02  0.00000000E+00  1.84215634E+04  1.77936993E+00  7.42789091E-02
  8.34664256E+01  6.35108931E-01  7.60215151E-01  7.60170140E-01  1.39527907E+00  1.17527907E+00  3.17531960E-01  3.17554466E-01  3.80107575E-01  3.80085070E-01  6.97639536E-01  1.42044010E+02  1.86037210E+00  1.31511700E+02  2.87429066E+02  0.00000000E+00  1.86521600E+04  5.06643912E-01 -6.33611806E-02
  2.53962650E+02  1.50751798E+00  7.92672990E-01  7.92645916E-01  2.30016390E+00  2.08016390E+00  7.53745453E-01  7.53758991E-01  3.96336495E-01  3.96322958E-01  1.15008195E+00  1.23195013E+02  3.06688520E+00  1.29185224E+02  9.61356985E+02  0.00000000E+00  1.47713419E+04  3.49867480E+00  2.30970540E-01
