# PIMCID: d6b87bce-822e-4e3a-af27-ec650cb349a1
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  2.01314816E+01  5.76771649E+00  6.28258062E+00  6.28161788E+00  1.20493344E+01  1.18293344E+01  2.88337687E+00  2.88385824E+00  3.14129031E+00  3.14080894E+00  6.02466718E+00  2.34133488E+01  2.19078807E+00  1.59033296E+01  1.05462392E+02  0.00000000E+00  2.89063404E+02  1.18490949E+01  2.42666380E-01
  2.36363511E+01  5.72701203E+00  7.09195813E+00  7.09244148E+00  1.28194535E+01  1.25994535E+01  2.86374769E+00  2.86350601E+00  3.54597906E+00  3.54622074E+00  6.40972675E+00  2.44231417E+01  2.33080973E+00  1.59181782E+01  1.08890300E+02  0.00000000E+00  2.98251297E+02  1.59081985E+01  5.26953149E-01
  1.07590919E+01  4.05519140E+00  5.42320146E+00  5.42358260E+00  9.47877400E+00  9.25877400E+00  2.02778627E+00  2.02759570E+00  2.71160073E+00  2.71179130E+00  4.73938700E+00  2.30032266E+01  1.72341345E+00  1.65261149E+01  9.08838596E+01  0.00000000E+00  2.93070708E+02  1.34947048E+01  5.35932726E-01
  1.58275238E+01  5.05685707E+00  5.33591279E+00  5.33668281E+00  1.03935399E+01  1.01735399E+01  2.52881355E+00  2.52842854E+00  2.66795640E+00  2.66834141E+00  5.19676994E+00  2.21012104E+01  1.88973452E+00  1.61618870E+01  9.53200555E+01  0.00000000E+00  2.58501527E+02  1.10480654E+01  3.04303752E-01
  1.56097295E+01  6.11640799E+00  4.22941548E+00  4.22943167E+00  1.03458397E+01  1.01258397E+01  3.05821209E+00  3.05820400E+00  2.11470774E+00  2.11471584E+00  5.17291983E+00  2.17705746E+01  1.88106176E+00  1.57765636E+01  9.11566754E+01  0.00000000E+00  2.60416146E+02  1.12292315E+01  4.88508111E-01
  8.60944409E+00  4.39325232E+00  3.55625190E+00  3.55607773E+00  7.94933005E+00  7.72933005E+00  2.19653907E+00  2.19662616E+00  1.77812595E+00  1.77803887E+00  3.97466503E+00  2.03991358E+01  1.44533274E+00  1.64031672E+01  5.65976119E+01  0.00000000E+00  2.85105665E+02  7.56498867E+00  2.23086965E-01
  2.71889673E+01  7.83318845E+00  5.39767132E+00  5.39780287E+00  1.32309913E+01  1.30109913E+01  3.91666000E+00  3.91659423E+00  2.69883566E+00  2.69890143E+00  6.61549566E+00  2.32573374E+01  2.40563479E+00  1.51522772E+01  1.18515646E+02  0.00000000E+00  2.43888723E+02  1.50414598E+01  6.94475185E-01
  1.48084597E+01  3.72145313E+00  6.13355879E+00  6.13379760E+00  9.85525073E+00  9.63525073E+00  1.86084597E+00  1.86072657E+00  3.06677940E+00  3.06689880E+00  4.92762536E+00  1.86346146E+01  1.79186377E+00  1.66474789E+01  6.30896361E+01  0.00000000E+00  2.58474723E+02  6.54932658E+00 -2.65137398E-01
  2.31191967E+01  7.37859741E+00  5.35211555E+00  5.35176035E+00  1.27303578E+01  1.25103578E+01  3.68912111E+00  3.68929871E+00  2.67605777E+00  2.67588018E+00  6.36517888E+00  2.60362667E+01  2.31461050E+00  1.53175617E+01  1.10931097E+02  0.00000000E+00  3.00841010E+02  1.45736019E+01  6.54595772E-01
  1.79959123E+01  4.76904982E+00  6.43041560E+00  6.43049063E+00  1.11995404E+01  1.09795404E+01  2.38456242E+00  2.38452491E+00  3.21520780E+00  3.21524531E+00  5.59977022E+00  2.33692218E+01  2.03628008E+00  1.62665215E+01  1.02371480E+02  0.00000000E+00  2.77697536E+02  1.22774844E+01  2.63174412E-01
  1.41856845E+01  5.53796938E+00  4.66346371E+00  4.66368791E+00  1.02016573E+01  9.98165729E+00  2.76909679E+00  2.76898469E+00  2.33173185E+00  2.33184395E+00  5.10082864E+00  2.28500923E+01  1.85484678E+00  1.59869154E+01  7.34037825E+01  0.00000000E+00  3.11832411E+02  9.10302516E+00  2.10749013E-01
  2.28373056E+01  5.76227154E+00  6.25607920E+00  6.25552157E+00  1.20177931E+01  1.17977931E+01  2.88085695E+00  2.88113577E+00  3.12803960E+00  3.12776079E+00  6.00889656E+00  2.18836145E+01  2.18505329E+00  1.59053156E+01  9.87061743E+01  0.00000000E+00  2.58733838E+02  1.53001193E+01  5.91683268E-01
  3.02214139E+01  6.43397373E+00  8.65763697E+00  8.65795384E+00  1.50919276E+01  1.48719276E+01  3.21714529E+00  3.21698686E+00  4.32881849E+00  4.32897692E+00  7.54596378E+00  2.79311988E+01  2.74398683E+00  1.56610905E+01  1.42690518E+02  0.00000000E+00  3.25808807E+02  1.76201126E+01  4.63317591E-01
  1.05013046E+01  3.96114512E+00  4.18446391E+00  4.18441648E+00  8.14556160E+00  7.92556160E+00  1.98054884E+00  1.98057256E+00  2.09223196E+00  2.09220824E+00  4.07278080E+00  1.77321412E+01  1.48101120E+00  1.65602973E+01  4.63081759E+01  0.00000000E+00  2.56878556E+02  1.00206716E+01  3.74404403E-01
  1.70885829E+01  4.90907313E+00  5.26615033E+00  5.26628117E+00  1.01753543E+01  9.95535430E+00  2.45460198E+00  2.45453657E+00  2.63307517E+00  2.63314058E+00  5.08767715E+00  1.97312087E+01  1.85006442E+00  1.62155991E+01  6.47792025E+01  0.00000000E+00  2.67561284E+02  1.23257058E+01  4.42628044E-01
  1.38540714E+01  6.10023685E+00  2.47687041E+00  2.47723538E+00  8.57747223E+00  8.35747223E+00  3.05030091E+00  3.05011842E+00  1.23843520E+00  1.23861769E+00  4.28873612E+00  1.55919391E+01  1.55954041E+00  1.57824555E+01  4.96781789E+01  0.00000000E+00  1.94340304E+02  7.00840628E+00  3.29255152E-01
  2.79077474E+01  7.42880056E+00  6.59416753E+00  6.59388422E+00  1.40226848E+01  1.38026848E+01  3.71425863E+00  3.71440028E+00  3.29708376E+00  3.29694211E+00  7.01134239E+00  2.30651042E+01  2.54957905E+00  1.52993167E+01  1.01924068E+02  0.00000000E+00  2.79395989E+02  1.49694362E+01  5.07860540E-01
  2.64543515E+01  5.41524187E+00  8.52146602E+00  8.52211249E+00  1.39373544E+01  1.37173544E+01  2.70794417E+00  2.70762093E+00  4.26073301E+00  4.26105625E+00  6.96867718E+00  2.35859532E+01  2.53406443E+00  1.60315610E+01  1.24557043E+02  0.00000000E+00  2.65110375E+02  1.31027620E+01  3.19587485E-02
  2.22349110E+01  5.67187756E+00  6.37058714E+00  6.37108954E+00  1.20429671E+01  1.18229671E+01  2.83618998E+00  2.83593878E+00  3.18529357E+00  3.18554477E+00  6.02148355E+00  2.24708891E+01  2.18963038E+00  1.59382319E+01  9.33334188E+01  0.00000000E+00  2.86018451E+02  1.26988553E+01  3.14221662E-01
