# PIMCID: 4abb7b20-48b4-4c3e-898f-0d1748e30763
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.49322653E+01  8.93338785E+00  1.02404387E+01  1.02408009E+01  1.91741887E+01  1.89541887E+01  4.46687500E+00  4.46669392E+00  5.12021937E+00  5.12040044E+00  9.58709437E+00  1.45591677E+01  1.91741887E+00  8.21366778E+00  5.50773844E+01  0.00000000E+00  8.13301586E+01  2.16878795E+01  6.32667139E-01
  1.06696047E+01  8.11092744E+00  8.01758255E+00  8.01783201E+00  1.61287595E+01  1.59087595E+01  4.05558845E+00  4.05546372E+00  4.00879127E+00  4.00891601E+00  8.06437973E+00  1.19275611E+01  1.61287595E+00  8.37820393E+00  3.22951579E+01  0.00000000E+00  7.84015939E+01  1.49796509E+01  2.95289754E-01
  1.53544105E+01  9.77857378E+00  8.98060898E+00  8.98083728E+00  1.87594111E+01  1.85394111E+01  4.88940104E+00  4.88928689E+00  4.49030449E+00  4.49041864E+00  9.37970553E+00  1.19866817E+01  1.87594111E+00  8.04467306E+00  4.12370321E+01  0.00000000E+00  6.44176719E+01  1.51660431E+01  1.69478119E-01
  1.48493693E+01  9.91127404E+00  9.11957187E+00  9.11978108E+00  1.90310551E+01  1.88110551E+01  4.95574162E+00  4.95563702E+00  4.55978594E+00  4.55989054E+00  9.51552756E+00  1.30737982E+01  1.90310551E+00  8.01813368E+00  3.87254832E+01  0.00000000E+00  8.16405193E+01  1.48063758E+01  1.12669808E-01
  1.62000893E+01  1.05523755E+01  9.67723909E+00  9.67683578E+00  2.02292112E+01  2.00092112E+01  5.27598608E+00  5.27618773E+00  4.83861955E+00  4.83841789E+00  1.01146056E+01  1.39653967E+01  2.02292112E+00  7.88989653E+00  4.80570227E+01  0.00000000E+00  7.65150232E+01  1.86196124E+01  4.10435228E-01
  1.36206656E+01  8.69168928E+00  1.00022012E+01  1.00030425E+01  1.86947318E+01  1.84747318E+01  4.34626534E+00  4.34584464E+00  5.00110058E+00  5.00152127E+00  9.34736591E+00  1.36178945E+01  1.86947318E+00  8.26206424E+00  4.48941437E+01  0.00000000E+00  8.33725659E+01  2.06702478E+01  5.66567728E-01
  1.44030713E+01  1.01368909E+01  6.65814078E+00  6.65747434E+00  1.67943653E+01  1.65743653E+01  5.06811224E+00  5.06844546E+00  3.32907039E+00  3.32873717E+00  8.39718263E+00  1.06309225E+01  1.67943653E+00  7.97298751E+00  2.93075569E+01  0.00000000E+00  6.46291236E+01  1.30587732E+01  3.07255730E-01
  1.47779500E+01  8.37667503E+00  1.04044186E+01  1.04041320E+01  1.87808071E+01  1.85608071E+01  4.18819422E+00  4.18833751E+00  5.20220931E+00  5.20206602E+00  9.39040353E+00  1.15840117E+01  1.87808071E+00  8.32504613E+00  4.43651678E+01  0.00000000E+00  5.84453425E+01  1.55632792E+01 -4.29258470E-03
  1.46188036E+01  9.66824399E+00  8.73734005E+00  8.73702540E+00  1.84052694E+01  1.81852694E+01  4.83396467E+00  4.83412200E+00  4.36867003E+00  4.36851270E+00  9.20263469E+00  1.37231643E+01  1.84052694E+00  8.06672747E+00  4.58827533E+01  0.00000000E+00  7.84854808E+01  1.71781546E+01  4.07261063E-01
  1.52213486E+01  9.61244418E+00  9.28713395E+00  9.28863327E+00  1.89010775E+01  1.86810775E+01  4.80697175E+00  4.80622209E+00  4.64356697E+00  4.64431663E+00  9.45053873E+00  1.31060729E+01  1.89010775E+00  8.07791964E+00  4.88619350E+01  0.00000000E+00  6.31060838E+01  2.15909837E+01  7.65802759E-01
  1.47345385E+01  8.58223930E+00  1.01952159E+01  1.01951334E+01  1.87773727E+01  1.85573727E+01  4.29107841E+00  4.29111965E+00  5.09760795E+00  5.09756670E+00  9.38868635E+00  1.28822925E+01  1.87773727E+00  8.28392760E+00  5.07137261E+01  0.00000000E+00  6.40957578E+01  1.95095849E+01  4.21687798E-01
  1.65749863E+01  9.80361157E+00  1.07865310E+01  1.07877609E+01  2.05913725E+01  2.03713725E+01  4.90242074E+00  4.90180578E+00  5.39326549E+00  5.39388045E+00  1.02956862E+01  1.43818348E+01  2.05913725E+00  8.03968596E+00  5.04654463E+01  0.00000000E+00  8.27589914E+01  2.07294595E+01  4.54781095E-01
  1.55486452E+01  9.10429006E+00  9.95797066E+00  9.95764648E+00  1.90619365E+01  1.88419365E+01  4.55198294E+00  4.55214503E+00  4.97898533E+00  4.97882324E+00  9.53096827E+00  1.33541163E+01  1.90619365E+00  8.17951781E+00  4.72899672E+01  0.00000000E+00  7.35707245E+01  2.02953348E+01  5.35885844E-01
  1.61859142E+01  9.46244398E+00  1.01704382E+01  1.01699751E+01  1.96324191E+01  1.94124191E+01  4.73099042E+00  4.73122199E+00  5.08521911E+00  5.08498754E+00  9.81620953E+00  1.38253881E+01  1.96324191E+00  8.10788061E+00  4.96793935E+01  0.00000000E+00  7.45325230E+01  2.32952062E+01  8.04023675E-01
  1.35028580E+01  9.09565467E+00  8.51679361E+00  8.51683550E+00  1.76124902E+01  1.73924902E+01  4.54784828E+00  4.54782733E+00  4.25839681E+00  4.25841775E+00  8.80624508E+00  1.28960856E+01  1.76124902E+00  8.18125390E+00  4.28060909E+01  0.00000000E+00  7.51197403E+01  1.85346934E+01  5.75943447E-01
  1.63173752E+01  1.07374338E+01  9.60241979E+00  9.60165511E+00  2.03390889E+01  2.01190889E+01  5.36833454E+00  5.36871688E+00  4.80120989E+00  4.80082756E+00  1.01695444E+01  1.44409143E+01  2.03390889E+00  7.85287636E+00  4.89527917E+01  0.00000000E+00  7.97353507E+01  1.98902670E+01  5.48777794E-01
  1.27130825E+01  8.60824466E+00  9.93043119E+00  9.93101313E+00  1.85392578E+01  1.83192578E+01  4.30441330E+00  4.30412233E+00  4.96521559E+00  4.96550656E+00  9.26962889E+00  1.45502113E+01  1.85392578E+00  8.27872503E+00  4.85396776E+01  0.00000000E+00  8.70597857E+01  1.79315871E+01  3.03506083E-01
  1.75105187E+01  1.11671510E+01  9.13149141E+00  9.13044165E+00  2.02975926E+01  2.00775926E+01  5.58305061E+00  5.58357549E+00  4.56574571E+00  4.56522083E+00  1.01487963E+01  1.28593047E+01  2.02975926E+00  7.76692455E+00  5.02476754E+01  0.00000000E+00  6.05102195E+01  2.23513916E+01  8.65572305E-01
  1.67428006E+01  1.07299074E+01  9.68980542E+00  9.69020752E+00  2.04201149E+01  2.02001149E+01  5.36515473E+00  5.36495368E+00  4.84490271E+00  4.84510376E+00  1.02100574E+01  1.45791206E+01  2.04201149E+00  7.85440297E+00  5.48853093E+01  0.00000000E+00  7.47289516E+01  2.35733466E+01  9.03802882E-01
  1.65592926E+01  1.11416491E+01  8.54084832E+00  8.53993939E+00  1.96815884E+01  1.94615884E+01  5.57037007E+00  5.57082453E+00  4.27042416E+00  4.26996969E+00  9.84079422E+00  1.37613237E+01  1.96815884E+00  7.77202918E+00  5.17001391E+01  0.00000000E+00  6.37662148E+01  1.88138108E+01  6.00389602E-01
  1.85144043E+01  1.11638123E+01  1.15008174E+01  1.15024100E+01  2.26662223E+01  2.24462223E+01  5.58270246E+00  5.58190616E+00  5.75040869E+00  5.75120499E+00  1.13331112E+01  1.64420349E+01  2.26662223E+00  7.76764853E+00  7.13734885E+01  0.00000000E+00  7.63294508E+01  2.23729125E+01  5.11928984E-01
