# PIMCID: fd043fa2-d125-4421-ab0d-ad4d7578cd0f
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.79711219E+01  5.02033235E+00  6.86764402E+00  6.86723661E+00  1.18875690E+01  1.16675690E+01  2.50996247E+00  2.51016617E+00  3.43382201E+00  3.43361830E+00  5.94378448E+00  1.69165440E+01  1.98126149E+00  1.47272073E+01  5.29696913E+01  0.00000000E+00  2.13403224E+02  6.75026140E+00 -3.55059823E-01
  1.72359591E+01  5.41714525E+00  6.88673929E+00  6.88674115E+00  1.23038864E+01  1.20838864E+01  2.70857355E+00  2.70857263E+00  3.44336965E+00  3.44337057E+00  6.15194320E+00  2.03335163E+01  2.05064773E+00  1.45949476E+01  7.46957224E+01  0.00000000E+00  2.38640000E+02  1.05776758E+01  2.47559317E-02
  1.76971763E+01  6.29171469E+00  5.83520647E+00  5.83517421E+00  1.21268889E+01  1.19068889E+01  3.14584122E+00  3.14585735E+00  2.91760323E+00  2.91758710E+00  6.06344445E+00  2.02483051E+01  2.02114815E+00  1.43034148E+01  9.88973248E+01  0.00000000E+00  1.92557961E+02  1.19344851E+01  3.18171973E-01
  1.47480584E+01  4.92252130E+00  6.89525009E+00  6.89555506E+00  1.18180764E+01  1.15980764E+01  2.46141314E+00  2.46126065E+00  3.44762504E+00  3.44777753E+00  5.90903818E+00  2.08199104E+01  1.96967939E+00  1.47598322E+01  8.76645926E+01  0.00000000E+00  2.32122383E+02  1.18670793E+01  1.52374198E-01
  2.04454875E+01  6.99247974E+00  6.30845822E+00  6.30777103E+00  1.33002508E+01  1.30802508E+01  3.49589628E+00  3.49623987E+00  3.15422911E+00  3.15388552E+00  6.65012539E+00  2.15383686E+01  2.21670846E+00  1.40698064E+01  9.48510601E+01  0.00000000E+00  2.20529626E+02  1.26173856E+01  3.15572468E-01
  1.55706380E+01  6.88424506E+00  4.41798125E+00  4.41795992E+00  1.13022050E+01  1.10822050E+01  3.44211186E+00  3.44212253E+00  2.20899062E+00  2.20897996E+00  5.65110249E+00  2.10728808E+01  1.88370083E+00  1.41059041E+01  7.33025786E+01  0.00000000E+00  2.42711960E+02  1.22093080E+01  5.58236507E-01
  1.56165249E+01  7.89118152E+00  3.84345693E+00  3.84426324E+00  1.17354448E+01  1.15154448E+01  3.94599392E+00  3.94559076E+00  1.92172847E+00  1.92213162E+00  5.86772238E+00  2.14775424E+01  1.95590746E+00  1.37702837E+01  7.68083268E+01  0.00000000E+00  2.33514768E+02  1.30244109E+01  7.25801343E-01
  1.97901786E+01  7.58958193E+00  5.04469391E+00  5.04392416E+00  1.26335061E+01  1.24135061E+01  3.79440609E+00  3.79479096E+00  2.52234695E+00  2.52196208E+00  6.31675304E+00  1.94977984E+01  2.10558435E+00  1.38707625E+01  7.91849731E+01  0.00000000E+00  1.99885073E+02  1.51581947E+01  7.59230500E-01
  1.51089746E+01  5.18252123E+00  6.29968411E+00  6.30003752E+00  1.14825588E+01  1.12625588E+01  2.59143732E+00  2.59126062E+00  3.14984206E+00  3.15001876E+00  5.74127938E+00  2.21461294E+01  1.91375979E+00  1.46731676E+01  7.24094375E+01  0.00000000E+00  2.70109815E+02  1.20578366E+01  2.60777594E-01
  2.30284177E+01  7.83557870E+00  6.59007862E+00  6.58983305E+00  1.44254118E+01  1.42054118E+01  3.91766657E+00  3.91778935E+00  3.29503931E+00  3.29491653E+00  7.21270588E+00  2.16522088E+01  2.40423529E+00  1.37887827E+01  1.07202799E+02  0.00000000E+00  2.11226382E+02  1.47000458E+01  4.81529164E-01
