# PIMCID: 87437669-f53b-446c-ab41-61adfafbde24
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
 -1.98568907E+01  9.12697034E-01  3.17802580E-01  3.17769408E-01  1.23046644E+00  1.01046644E+00  4.56331931E-01  4.56348517E-01  1.58901290E-01  1.58884704E-01  6.15233221E-01  6.91593367E+01  8.20310961E-01  6.51857273E+01  1.87089379E+02  0.00000000E+00  4.24631396E+03  2.09135721E+00  1.61470288E-01
 -3.41281533E+01  8.44251709E-01  2.65609395E-01  2.65528042E-01  1.10977975E+00  8.89779752E-01  4.22085178E-01  4.22125855E-01  1.32804697E-01  1.32764021E-01  5.54889876E-01  7.66399212E+01  7.39853168E-01  6.52769925E+01  4.28999839E+01  0.00000000E+00  5.02907808E+03  1.70440034E+00  1.30610810E-01
 -3.90641521E+00  1.01939287E+00  5.09361441E-01  5.09386476E-01  1.52877935E+00  1.30877935E+00  5.09708953E-01  5.09696436E-01  2.54680721E-01  2.54693238E-01  7.64389674E-01  4.43332874E+01  1.01918623E+00  6.50434994E+01  2.46598415E+01  0.00000000E+00  2.92600961E+03 -1.74596544E+00 -2.51004549E-01
  3.10115038E+01  1.69672643E+00  1.17942614E+00  1.17957850E+00  2.87630493E+00  2.65630493E+00  8.48439397E-01  8.48363214E-01  5.89713069E-01  5.89789252E-01  1.43815247E+00  8.08847057E+01  1.91753662E+00  6.41403753E+01  3.35517788E+02  0.00000000E+00  4.83426165E+03  5.18661697E+00  3.41724843E-01
  8.98502220E+01  1.85685485E+00  1.67310800E+00  1.67303015E+00  3.52988500E+00  3.30988500E+00  9.28388499E-01  9.28427427E-01  8.36554002E-01  8.36515073E-01  1.76494250E+00  5.91465459E+01  2.35325667E+00  6.39268092E+01  3.67592459E+02  0.00000000E+00  3.31464237E+03  6.59939140E+00  4.08984506E-01
  1.05273167E+02  3.38882266E+00  1.05403306E+00  1.05398653E+00  4.44280920E+00  4.22280920E+00  1.69438807E+00  1.69441133E+00  5.27016531E-01  5.26993267E-01  2.22140460E+00  8.05847348E+01  2.96187280E+00  6.18841920E+01  3.92990615E+02  0.00000000E+00  4.66679882E+03  2.14309216E+00  5.62111648E-02
 -2.37951359E+01  1.34362453E+00  3.39573974E-01  3.39554067E-01  1.68317860E+00  1.46317860E+00  6.71802311E-01  6.71812265E-01  1.69786987E-01  1.69777034E-01  8.41589298E-01  7.85588657E+01  1.12211906E+00  6.46111547E+01 -1.31630163E+00  0.00000000E+00  5.26073797E+03  2.36828086E+00  1.85894953E-01
  1.14857164E+02  3.54323060E+00  7.53825989E-01  7.53772635E-01  4.29700323E+00  4.07700323E+00  1.77158862E+00  1.77161530E+00  3.76912995E-01  3.76886317E-01  2.14850161E+00  7.81603971E+01  2.86466882E+00  6.16782995E+01  4.88707764E+02  0.00000000E+00  4.29149080E+03  7.59869139E+00  6.46803193E-01
  6.65743701E+01  1.83975699E+00  1.25183545E+00  1.25195051E+00  3.09170749E+00  2.87170749E+00  9.19936022E-01  9.19878493E-01  6.25917725E-01  6.25975253E-01  1.54585375E+00  5.54404903E+01  2.06113833E+00  6.39496637E+01  3.58931620E+02  0.00000000E+00  3.05564084E+03  3.12883320E+00  1.25090660E-01
  5.55870656E+00 -6.11783413E-01  2.52809919E+00  2.52820879E+00  1.91642538E+00  1.69642538E+00 -3.05836905E-01 -3.05891706E-01  1.26404959E+00  1.26410439E+00  9.58212688E-01  8.53219841E+01  1.27761692E+00  6.72184085E+01  2.40332511E+02  0.00000000E+00  5.47069639E+03  3.01761905E+00 -7.74695832E-02
 -1.02470463E+02 -1.06581231E+00  4.13074765E-01  4.13004348E-01 -6.52807958E-01 -8.72807958E-01 -5.32941362E-01 -5.32906153E-01  2.06537383E-01  2.06502174E-01 -3.26403979E-01  6.81262892E+01 -4.35205305E-01  6.78237764E+01 -1.69606873E+02  0.00000000E+00  4.90126553E+03 -2.55986689E+00 -3.17937369E-01
 -5.84824400E+01  1.19183459E-02  4.22637320E-01  4.22593432E-01  4.34511778E-01  2.14511778E-01  5.93722873E-03  5.95917295E-03  2.11318660E-01  2.11296716E-01  2.17255889E-01  7.01976543E+01  2.89674519E-01  6.63867778E+01  9.19512433E+00  0.00000000E+00  4.68517268E+03  3.82198712E+00  3.18809669E-01
  7.07801218E+01  2.01724088E+00  1.31769933E+00  1.31767321E+00  3.33491409E+00  3.11491409E+00  1.00860738E+00  1.00862044E+00  6.58849666E-01  6.58836604E-01  1.66745705E+00  8.12517130E+01  2.22327606E+00  6.37129831E+01  4.67976517E+02  0.00000000E+00  4.63491937E+03  7.75306711E+00  5.77655641E-01
  5.61315195E+01  1.96980003E+00  9.53617524E-01  9.53541617E-01  2.92334165E+00  2.70334165E+00  9.84862064E-01  9.84900017E-01  4.76808762E-01  4.76770808E-01  1.46167083E+00  6.05447612E+01  1.94889443E+00  6.37762347E+01  3.78019080E+02  0.00000000E+00  3.33317167E+03  6.36641618E+00  4.93610311E-01
  1.29565988E+02  3.72737479E+00  1.19223168E+00  1.19238457E+00  4.91975936E+00  4.69975936E+00  1.86376384E+00  1.86368740E+00  5.96115839E-01  5.96192286E-01  2.45987968E+00  8.89328779E+01  3.27983958E+00  6.14328178E+01  5.98383088E+02  0.00000000E+00  4.83274975E+03  6.34397135E+00  4.55539369E-01
  1.11101846E+02  1.13528377E+00  3.02918617E+00  3.02891543E+00  4.16419920E+00  3.94419920E+00  5.67506515E-01  5.67641883E-01  1.51459308E+00  1.51445772E+00  2.08209960E+00  6.99551875E+01  2.77613280E+00  6.48889170E+01  3.64711457E+02  0.00000000E+00  4.24154303E+03  3.32781260E+00 -1.21556259E-01
  1.86948382E+02  3.00243243E+00  3.20191094E+00  3.20155302E+00  6.20398545E+00  5.98398545E+00  1.50103726E+00  1.50121622E+00  1.60095547E+00  1.60077651E+00  3.10199273E+00  7.65626890E+01  4.13599030E+00  6.23993375E+01  6.09555465E+02  0.00000000E+00  4.19430614E+03  6.81019908E+00  2.00786739E-01
  8.65203937E+01  2.52002045E+00  1.09739435E+00  1.09739890E+00  3.61741935E+00  3.39741935E+00  1.26001250E+00  1.26001023E+00  5.48697176E-01  5.48699449E-01  1.80870968E+00  6.67166382E+01  2.41161290E+00  6.30426186E+01  3.34752758E+02  0.00000000E+00  3.86671917E+03  2.17986025E-01 -1.42811306E-01
  1.16295019E+02  4.04700110E+00  2.19095134E-01  2.19165644E-01  4.26616675E+00  4.04616675E+00  2.02353581E+00  2.02350055E+00  1.09547567E-01  1.09582822E-01  2.13308337E+00  6.66513445E+01  2.84411117E+00  6.10066027E+01  4.21152732E+02  0.00000000E+00  3.60162207E+03  8.41474377E+00  8.08599516E-01
  7.71392832E+01  2.89946094E+00  4.91728219E-01  4.91604753E-01  3.39106570E+00  3.17106570E+00  1.44966874E+00  1.44973047E+00  2.45864109E-01  2.45802376E-01  1.69553285E+00  6.61070174E+01  2.26071046E+00  6.25366415E+01  3.38364628E+02  0.00000000E+00  3.75977592E+03  6.01205572E+00  5.27464826E-01
